lat,long
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.797228,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.79723,125.336401
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797233,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797234,125.336402
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797252,125.336405
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797285,125.336411
43.797321,125.336417
