lat,long
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.800941,125.220545
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.80094,125.220543
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800938,125.220536
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800932,125.220518
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800927,125.220498
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800923,125.220484
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800919,125.22047
43.800912,125.220444
43.800912,125.220444
43.800912,125.220444
43.800912,125.220444
43.800912,125.220444
43.800912,125.220444
43.800912,125.220444
