lat,long
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873859,125.334319
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873854,125.334321
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.873836,125.334331
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.8738,125.334349
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.873741,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.87367,125.33436
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873593,125.334357
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.873512,125.33436
43.87343,125.334368
43.87343,125.334368
43.87343,125.334368
43.87343,125.334368
43.87343,125.334368
43.87343,125.334368
43.87343,125.334368
43.87343,125.334368
43.87343,125.334368
