lat,long
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411042
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411043
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836522,125.411044
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836511,125.41104
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836487,125.411037
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836449,125.41103
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836398,125.411001
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836344,125.410949
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836286,125.41089
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836236,125.410833
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836194,125.410779
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836156,125.410728
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.836111,125.410671
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
43.83606,125.410608
