lat,long
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782664,125.213218
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782657,125.213211
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782633,125.21318
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.782592,125.213119
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.78254,125.213038
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782475,125.212941
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782396,125.21283
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782304,125.212711
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.782209,125.212586
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.7821,125.212446
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.781999,125.212318
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.7819,125.212188
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781806,125.212066
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781724,125.211968
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781622,125.211861
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781522,125.211771
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781436,125.21169
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781351,125.211595
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781271,125.211483
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781193,125.211351
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781134,125.211216
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
43.781083,125.211069
